"notificationid","readerid","message","sentdate","isread","daysunseen"
52542,13768,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
39556,11188,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
894,33088,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
56147,8685,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
53505,15847,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
50008,23308,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
52682,27969,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
54609,7721,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
25360,17735,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
20345,22432,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
59050,9661,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
50919,14380,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
31136,13621,"Your book is due in 1 week! Please return it on time.","2024-04-05",False,262
58556,25472,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
53774,29527,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
53672,2464,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
55710,23670,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
56719,14989,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
57716,28116,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
57547,10447,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
58701,7798,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
52148,12059,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
25880,31849,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
26299,22320,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
52190,21151,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
53170,7757,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
58754,7548,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
54779,33177,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
56362,8419,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
54105,29903,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
13592,2266,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
56615,18693,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
57583,15998,"Your book is due in 1 week! Please return it on time.","2024-04-06",False,261
58923,24642,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
25031,223,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
50549,23087,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
50984,21300,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
51682,20053,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
51973,3146,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
52083,22023,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
52144,8040,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
52667,21193,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
53476,27452,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
55164,12142,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
56861,13782,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
57062,7802,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
57752,13174,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
58667,13269,"Your book is due in 1 week! Please return it on time.","2024-04-07",False,260
57715,13448,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
51836,26449,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
25243,20613,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
53807,7102,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
51172,15338,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
53997,27681,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
50889,4825,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
46362,17468,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
56190,8020,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
58628,15537,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
53880,89,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
55959,24798,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
50646,2414,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
48226,10127,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
55732,23981,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
52956,27619,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
58746,14398,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
12004,20162,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
55193,31598,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
56815,21512,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
34725,14523,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
43515,21810,"Your book is due in 1 week! Please return it on time.","2024-04-08",False,259
26394,29803,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
51634,17427,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
24023,9377,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
58529,7090,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
55719,13711,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
54482,28196,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
50231,28530,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
50146,9989,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
51529,16134,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
54071,14089,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
51404,19537,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
54510,29714,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
59022,447,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
50658,16250,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
58123,873,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
9454,26609,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
51250,16959,"Your book is due in 1 week! Please return it on time.","2024-04-09",False,258
56572,31062,"Your book is due in 1 week! Please return it on time.","2024-04-10",False,257
55247,15157,"Your book is due in 1 week! Please return it on time.","2024-04-10",False,257
56468,11679,"Your book is due in 1 week! Please return it on time.","2024-04-10",False,257
52326,13658,"Your book is due in 1 week! Please return it on time.","2024-04-10",False,257
53287,8899,"Your book is due in 1 week! Please return it on time.","2024-04-10",False,257
52967,21039,"Your book is due in 1 week! Please return it on time.","2024-04-10",False,257
50025,23922,"Your book is due in 1 week! Please return it on time.","2024-04-10",False,257
50433,25573,"Your book is due in 1 week! Please return it on time.","2024-04-10",False,257
57359,1991,"Your book is due in 1 week! Please return it on time.","2024-04-10",False,257
10123,9372,"Your book is due in 1 week! Please return it on time.","2024-04-10",False,257
52600,16569,"Your book is due in 1 week! Please return it on time.","2024-04-10",False,257
50216,25543,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
57429,30523,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
56910,841,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
52798,4036,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
58045,13590,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
57159,12602,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
57930,7798,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
44959,17508,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
57371,14864,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
53168,13825,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
55789,17755,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
16328,11497,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
57454,16793,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
57773,32543,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
50525,21600,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
50413,1921,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
56010,15172,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
58280,4669,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
54651,13462,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
28214,25254,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
55068,1340,"Your book is due in 1 week! Please return it on time.","2024-04-11",False,256
12270,4246,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
52996,19774,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
51114,3642,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
53728,6960,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
52480,7731,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
59082,2326,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
57194,26772,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
54973,26496,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
55361,28837,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
54301,8806,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
54054,14669,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
58237,7526,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
42439,16188,"Your book is due in 1 week! Please return it on time.","2024-04-12",False,255
36779,27626,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
58816,12413,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
23150,14060,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
54718,17879,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
14825,24548,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
55473,11339,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
11252,8665,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
55641,25812,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
14209,2603,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
56947,21279,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
54239,20498,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
44555,9886,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
53318,6834,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
51930,6826,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
55692,973,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
33456,28991,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
51003,8991,"Your book is due in 1 week! Please return it on time.","2024-04-13",False,254
57617,25772,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
57366,32408,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
53275,16870,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
25857,9501,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
10508,24001,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
53209,5397,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
2247,25125,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
58772,1407,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
56340,12573,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
52664,31020,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
58387,29636,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
50097,20907,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
59118,26582,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
58310,6103,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
52765,10906,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
51553,20976,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
57520,10572,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
49271,23964,"Your book is due in 1 week! Please return it on time.","2024-04-14",False,253
51794,11403,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
57984,12535,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
53423,11320,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
15257,12636,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
54752,19350,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
54014,18736,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
56483,26769,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
23399,13802,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
57248,32885,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
56258,6779,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
54495,5185,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
26401,697,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
55827,15457,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
52055,1303,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
22973,30892,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
56322,31978,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
21643,18459,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
55892,30415,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
54181,6469,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
51277,11561,"Your book is due in 1 week! Please return it on time.","2024-04-15",False,252
56427,16513,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
52077,16401,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
58626,1568,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
37620,17959,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
53905,17941,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
14319,25218,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
50392,13415,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
34016,27615,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
51757,25514,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
58543,343,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
57929,1218,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
54882,1131,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
10012,14171,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
50721,5611,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
53780,14319,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
50730,17946,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
5272,28104,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
55598,12672,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
28590,26519,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
54338,4516,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
54344,17298,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
51616,3809,"Your book is due in 1 week! Please return it on time.","2024-04-16",False,251
51674,10057,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
11022,16415,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
58717,16775,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
57686,16721,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
42771,2794,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
52260,21681,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
16563,5448,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
55706,18220,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
50645,11705,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
55669,5592,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
51575,21572,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
51646,20503,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
55075,3070,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
50785,13400,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
55945,11682,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
54089,30948,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
55237,26786,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
55535,3112,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
57844,7600,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
59235,28907,"Your book is due in 1 week! Please return it on time.","2024-04-17",False,250
18561,21962,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
22854,21314,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
55521,13312,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
14108,3773,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
57161,17947,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
57283,4035,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
53853,5750,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
58514,9277,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
50293,5214,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
48941,10953,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
56366,27867,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
57690,24004,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
17560,18764,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
55487,20582,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
7160,13225,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
55207,25030,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
56238,12507,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
52711,18857,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
55338,25137,"Your book is due in 1 week! Please return it on time.","2024-04-18",False,249
54162,29407,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
57927,12298,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
49642,23370,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
55435,8558,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
56176,16143,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
57725,31349,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
52910,18065,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
11876,21316,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
59203,15812,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
56892,2779,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
17380,16825,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
56254,19207,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
50247,2505,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
56327,4657,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
1573,6061,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
49843,27358,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
52040,27666,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
59066,2890,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
53147,25405,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
34292,27166,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
56720,22820,"Your book is due in 1 week! Please return it on time.","2024-04-19",False,248
58966,25286,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
50964,22360,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
57754,31507,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
5122,32529,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
51360,25304,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
57414,27374,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
50837,17291,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
50296,23477,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
51901,18579,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
12300,31846,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
52182,14791,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
12131,6257,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
55311,30391,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
54981,13210,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
21456,18355,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
40158,32854,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
50536,2125,"Your book is due in 1 week! Please return it on time.","2024-04-20",False,247
53796,15707,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
53797,32540,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
51024,28707,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
54432,12544,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
28534,27412,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
57487,6420,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
56676,11782,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
54259,29551,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
28783,10268,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
40097,31368,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
59040,11102,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
52463,16623,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
56007,12840,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
59007,31148,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
53155,3224,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
59129,8680,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
59223,7988,"Your book is due in 1 week! Please return it on time.","2024-04-21",False,246
52560,3314,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
58591,4710,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
28426,19589,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
44763,27154,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
53107,25760,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
55281,16062,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
52533,27051,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
53237,17963,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
52949,8224,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
52434,13175,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
55940,27661,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
57340,1578,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
4216,11667,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
53600,7045,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
54404,32707,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
50479,24863,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
58219,12351,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
55077,32580,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
53716,15834,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
43902,17941,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
57022,16201,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
56739,15388,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
58509,15464,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
56853,27545,"Your book is due in 1 week! Please return it on time.","2024-04-22",False,245
58791,32045,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
53408,29880,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
8727,14872,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
34114,19090,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
54354,306,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
59206,3020,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
47955,30787,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
51193,30213,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
52703,14951,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
20152,33069,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
54860,14070,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
20101,30193,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
55754,20652,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
59080,23026,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
34634,18969,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
55812,29227,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
50611,13585,"Your book is due in 1 week! Please return it on time.","2024-04-23",False,244
20688,11045,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
54905,15089,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
58157,29691,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
58168,4445,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
51070,11549,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
57666,18157,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
53583,11347,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
57553,17478,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
14351,19531,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
58062,19031,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
53130,6839,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
59164,25448,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
52261,21454,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
58397,27636,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
57407,12582,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
29875,25390,"Your book is due in 1 week! Please return it on time.","2024-04-24",False,243
49474,32887,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
54367,3438,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
58798,3583,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
51192,63,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
17749,19431,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
55838,23240,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
9513,7247,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
55066,13344,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
55591,29306,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
56449,28209,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
51742,25324,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
49353,12895,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
52271,13704,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
56457,4691,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
233,3582,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
51755,2464,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
50499,25220,"Your book is due in 1 week! Please return it on time.","2024-04-25",False,242
